,0,1,3,mean,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU256,0.00687273828544378,0.00168295109782965,0.000142267747901551,0.00289931904372499,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,?
OTU362,0.00147708824911628,7.09219858156028e-05,1.5938795027096e-05,0.000521316343319659,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,?
OTU52,0.104543252768479,0.034151799625229,0.0464250136145937,0.0617066886694339,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,?
OTU71,0.0320862208411928,0.00790045927181604,0.0636371921332485,0.0345412907487524,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Prevotella sp.
OTU731,0.000110560613316792,3.10612061066331e-05,0,4.72072731411417e-05,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,?
OTU749,0.000109443589421532,1.55306030533166e-05,0,4.16580641582828e-05,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,Prevotella sp.
OTU399,0.00151286269619506,0.00020751990085868,3.92695857058708e-05,0.000586550727586536,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,Prevotella buccae
OTU158,0.0117245575465931,0.00575280238856625,0.0012263826719803,0.00623458086904655,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella shahii
OTU328,0.00204620650516571,0.00027791888643098,0.000259536679990064,0.000861220690528919,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,?
OTU361,0.000960187673965905,0.00021472679903236,5.69180979362898e-05,0.000410610856978185,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,?
OTU57,0.106582166211905,0.0179569312550682,0.00121906968418392,0.0419193890503858,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella salivae
OTU200,0.00556705360963243,0.00393722653669169,0.000113632431751093,0.00320597085935841,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,?
OTU102,0.0195702551403386,0.0122765263552678,0.00119843756142117,0.0110150730190092,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,?,?
OTU439,0.000500258925249183,7.88849044606136e-05,1.7648512230419e-05,0.000198930780646739,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella micans
OTU164,0.0143714685043412,0.0021462160032536,0.000109761752566804,0.00554248208672052,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella oulorum
OTU420,0.00057881148520637,0.000235246969768089,3.55669369753877e-05,0.000283208463983282,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella oulorum
OTU262,0.0030324761333115,0.0013392519458234,5.29455366912569e-05,0.00147489120527539,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,Prevotella baroniae
OTU517,0.000784704985363552,0.000381644240936296,0,0.000388783075433282,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,?
OTU14,0.857622531884301,0.181052107637092,0.0118018482404789,0.350158829253957,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,Prevotella histicola
OTU118,0.0330988922746245,0.00380078587702844,0.000199753173567645,0.0123664771084069,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,?
OTU149,0.0249335093046677,0.00420443468010588,0.000275943429637429,0.00980462913813699,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,?
OTU498,0.000307643784051931,6.02465193796585e-05,1.7648512230419e-05,0.000128512938554003,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,?,?
OTU379,0.00133861812415692,0.000488099558419956,0,0.000608905894192294,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,?
OTU510,0.000978835918192519,0.000110006226146746,0,0.000362947381446422,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,?
OTU306,0.00260147022599048,0.000195636581260642,3.92695857058708e-05,0.000945458797652331,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,Prevotella fusca
OTU752,4.45578271835305e-05,0,0,1.48526090611768e-05,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,?
OTU15,0.881615695571825,0.132537469733188,0.0116299520244381,0.341927705776484,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,Prevotella melaninogenica
OTU203,0.0170343599791265,0.000148416993834802,0.000113734313811836,0.00576550376225771,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,Prevotella scopos
OTU139,0.020698733163252,0.00820993361240555,9.61876836421606e-05,0.00966828481976656,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,Prevotella denticola
OTU407,0.000148195286406042,7.61156294332837e-05,0.00011383619587258,0.000112715703903968,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,?
OTU587,0.000243317119769392,9.21740024615551e-05,0,0.000111830374076982,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,?,?
OTU356,0.00124767575567861,0.000425078803729801,0,0.000557584853136138,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,?
OTU470,0.00114020037659607,9.26078935028021e-05,5.31135671450636e-05,0.000428640612414645,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,?
OTU386,0.00102903061606621,0.000292762921935607,9.61876836421606e-05,0.000472660407214658,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,uncultured Prevotella sp.
OTU219,0.00894389219558869,0.000730140412954084,0.000106700810926163,0.00326024447315631,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,Prevotella sp.
OTU411,0.000760323639052501,0.000173348222974791,3.55669369753877e-05,0.00032307959966756,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,Prevotella sp.
OTU684,0.000324087079060143,4.65918091599497e-05,0,0.000123559629406697,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,?
OTU310,0.00307591605566845,0.000422233537713779,3.92695857058708e-05,0.0011791397263627,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,?,uncultured Prevotella sp.
OTU584,0.000187225024068147,0.000143431685264231,0,0.000110218903110793,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,?,?
OTU107,0.0155944159373162,0.00823286051369622,0.000362722132850218,0.00806333286128754,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella oris
OTU309,0.00136560511388793,0.0010257166654557,0.000202982157185155,0.000864767978842928,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,Prevotella dentalis
OTU630,0.000470455135991159,0,0,0.00015681837866372,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,?,?
OTU324,0.00268433054047012,0.000117114217467727,0.000188300923978545,0.000996581893972132,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,?
OTU72,0.0683528220470472,0.0218834574532218,0.00272845142640622,0.030988243642225,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella pallens
OTU234,0.00479298234616967,0.000462256319848201,0.000617848308626893,0.00195769565821492,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella intermedia
OTU210,0.00426117719334458,0.000594763918552867,0,0.00161864703729915,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella aurantiaca
OTU92,0.0248976349865589,0.0205566225447477,0.00152582414938922,0.0156600272268986,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella intermedia
OTU530,0,5.34430697699276e-05,0,1.78143565899759e-05,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,?
OTU180,0.00943833078875197,0.00231395516782306,0.000483349547065649,0.00407854516788023,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,?,?
OTU199,0.00795439798016487,0.00209079143190007,0.000781365335428602,0.00360885158249785,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,?
OTU661,0.000440768624478854,0,0,0.000146922874826285,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,?,?
OTU172,0.0137266721914774,0.00207498683442763,0.00106302600109855,0.00562156167566786,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella nanceiensis
OTU390,0.00134274582425355,3.04854812895359e-05,0,0.000457743768514362,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,?
OTU756,1.39604361240245e-05,6.21224122132662e-05,0,2.53609494457636e-05,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,?
OTU354,0.00363708694333928,0.000426169562495067,0,0.00135441883527812,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,Prevotella multisaccharivorax
OTU794,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,Prevotella multisaccharivorax
OTU414,0.000997303742618876,0.000184574180140096,0.000120674177126804,0.000434184033295259,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,Prevotella sp.
OTU683,0.000136401920296831,5.83611555583118e-05,0,6.49210252850475e-05,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,Prevotella genomosp.
OTU576,0.000307617499056887,7.76530152665828e-05,0,0.00012842350477449,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella marshii
OTU527,0.000266216421653621,1.55306030533166e-05,0,9.39156749023126e-05,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella oralis
OTU291,0.00128885324473767,0.00115194526930876,0.000272367159764121,0.000904388557936849,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,Prevotella pleuritidis
OTU473,0.000652651052959779,9.44246785122989e-05,0,0.000249025243824026,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,Prevotella enoeca
OTU91,0.0311118507723517,0.0474017461041057,0.00137228042484241,0.0266286257670999,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,?
OTU476,0.000659387011260212,9.59343041884917e-06,1.7648512230419e-05,0.000228876317969827,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Prevotella heparinolytica
OTU704,0,1.67624922473473e-05,0,5.58749741578244e-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,?
OTU595,4.99368973514126e-05,3.47266348893836e-05,0,2.82211774135987e-05,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales Incertae Sedis,Phocaeicola,Phocaeicola abscessus
OTU813,0.000186811133943583,9.59343041884917e-06,0,6.54681881208107e-05,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,?,?,?
OTU232,0.00344888616936166,0.00166619843746444,0.00113556269863273,0.00208354910181961,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,?
OTU358,0.000954437380988483,0.000360391338076922,5.69180979362898e-05,0.000457248939000565,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,Tannerella forsythia
OTU600,0.000241983148472813,1.52427406447679e-05,0,8.57419630391935e-05,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter,Bacteroidetes sp.
OTU138,0.012925195322221,0.00205325440423282,0.00548422288130222,0.00682089086925201,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas endodontalis
OTU596,5.68306365843164e-05,0,0,1.89435455281055e-05,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,Bacteroidales genomosp.
OTU618,0.000744694660145829,0,0,0.000248231553381943,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,?,?
OTU307,0.00143173196009392,0.000400255376956897,5.27417725697708e-05,0.000628243036540196,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,uncultured Bacteroidetes bacterium
OTU612,4.853087682252e-05,5.0287476742042e-05,3.50932603393518e-05,4.46372046346379e-05,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,?
OTU75,2.16651862122755e-05,0,0,7.22172873742516e-06,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,?
OTU779,0,0.00011512116502619,0,3.83737216753967e-05,Bacteria,Firmicutes,Syntrophomonadia,Syntrophomonadales,Syntrophomonadaceae,Pelospora,Syntrophomonadaceae genomosp.
OTU238,0.00224207250046213,0.000821529624434554,0.000554324768172816,0.00120597563102317,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Filifactor,Filifactor alocis
OTU663,0.000169282841749776,3.07825146964532e-05,0,6.66884521487431e-05,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,?,?
OTU610,7.2729996942066e-05,4.79671520942459e-05,0.000157078342823483,9.25918306199317e-05,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Peptoanaerobacter,Peptoanaerobacter stomatis
OTU664,4.3771329555979e-05,1.91868608376983e-05,0.000135355387287288,6.61045258936552e-05,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,[Eubacterium] yurii group,?
OTU799,4.14404707637479e-05,9.59343041884917e-06,0,1.7011300394199e-05,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family XI,?,?
OTU547,0.000170307967196794,0.000313342106912327,0,0.000161216691369707,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family XI,Murdochiella,uncultured Peptostreptococcaceae bacterium
OTU680,2.57053828606911e-05,4.79671520942459e-05,0,2.45575116516456e-05,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,[Eubacterium] nodatum group,?
OTU646,6.64538484841519e-05,9.59343041884917e-06,5.26398905090277e-05,4.28957231373429e-05,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family XI,W5053,Peptostreptococcaceae bacterium
OTU109,0.0436155783089232,0.00870617878376215,0.00829062248976942,0.0202041265274849,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family XI,Parvimonas,?
OTU669,0.000138534527880952,8.63408737696426e-05,0,7.49584672168649e-05,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family XI,Parvimonas,?
OTU485,0.000301536613423041,0.000314297655549407,0,0.000205278089657483,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Family XIII UCG-001,Eubacterium sp.
OTU493,3.21800185311957e-05,0.000441297799267062,0,0.000157825939266086,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Family XIII AD3011 group,uncultured Eubacteriaceae bacterium
OTU760,0,9.59343041884917e-05,3.92695857058708e-05,4.50679632981208e-05,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,[Eubacterium] brachy group,Eubacterium sp.
OTU367,0.000323001877246995,0.00102711930213675,0.000377268768389295,0.000575796649257681,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,[Eubacterium] nodatum group,?
OTU566,0,0,0.000164595122732248,5.48650409107494e-05,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,[Eubacterium] nodatum group,?
OTU131,0.0289076904382146,0.00228114857309318,0.00708842655606686,0.0127590885224582,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,[Eubacterium] nodatum group,?
OTU452,0.000468212982719062,0.000217614889169041,0.000404878611566378,0.00036356882781816,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,[Eubacterium] nodatum group,[Eubacterium] infirmum
OTU300,0.00121728318187068,0.000519949266667003,0.000871732688424979,0.000869655045654219,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Mogibacterium,?
OTU217,0.000719138792971277,0.0125440894751116,0.000281929558175684,0.00451505260875284,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,[Eubacterium] saphenum group,Eubacterium saphenum
OTU710,1.82195824071712e-05,0,0,6.07319413572374e-06,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,[Eubacterium] brachy group,Peptostreptococcaceae bacterium
OTU384,0.000329394958282002,0.00106343673402811,6.6412086999834e-05,0.000486414593103315,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,?,?,?
OTU408,0.000250378971577898,0.000268087609799961,1.7648512230419e-05,0.00017870503120276,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Amnipila,?
OTU343,0.000773721181876804,0.000828259957656597,0.00169357218757254,0.00109851777570198,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,[Eubacterium] brachy group,?
OTU726,8.39297948686861e-05,3.83737216753967e-05,0,4.07678388480276e-05,Bacteria,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Pseudoramibacter,?
OTU136,0.00904751075013195,0.0159898978517654,0.0199823120056555,0.0150065735358509,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Peptostreptococcus,Peptostreptococcus stomatis
OTU740,2.96973598790064e-05,9.59343041884917e-06,0,1.30969300992852e-05,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Flexilinea,Anaerolineaceae bacterium
OTU68,0.0773592564567692,0.00990819196690947,0.0039009973166272,0.0303894819134353,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Megasphaera,uncultured Megasphaera sp.
OTU359,0.000635785910820635,0.000351360082719133,0.000455344783490318,0.000480830259010029,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Fretibacterium,?
OTU696,7.89363879905653e-05,6.26684213824654e-05,1.7648512230419e-05,5.30844405344832e-05,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Pyramidobacter,Pyramidobacter piscolens
OTU371,0.000690525626962881,0.000356878492275062,0.000598152356420968,0.000548518825219637,Bacteria,Firmicutes,Clostridia,Peptococcales,Peptococcaceae,Peptococcus,Peptococcus-like sp.
OTU552,0.000146995838991018,3.83737216753967e-05,0.000149673045362517,0.000111680868676311,Bacteria,Firmicutes,Clostridia,Peptococcales,Peptococcaceae,Peptococcus,?
OTU145,0,0,0.0736567536008517,0.0245522512002839,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus pasadenensis
OTU26,0,0,0.947342866666111,0.315780955555371,Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus,?
OTU63,0,0,0.292717850024642,0.0975726166748805,Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus,Brevibacillus agri
OTU251,5.07009405024463e-05,0.000211055469214682,0.00250107746744961,0.000920944625722247,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
OTU254,0.000271516196109675,0,0.00211446233868026,0.000795326178263311,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Dolosigranulum,Dolosigranulum pigrum
OTU314,0.00169856859750253,0.000926062159052857,0.000300480769230769,0.000975037175262051,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,?
OTU512,0,0.000873002168115275,0,0.000291000722705092,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,?
OTU738,3.90115396939113e-05,8.95816536773269e-05,0,4.28643977904127e-05,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,?
OTU504,2.76464571065218e-05,1.91868608376983e-05,0,1.56111059814067e-05,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,?,?
OTU271,0.00213203304649237,0.00343013527358275,0,0.0018540561066917,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,?,?
OTU228,0.00463136121706125,0.00121724945653894,0.000415935755077262,0.00208818214289248,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,?
OTU81,0.0317953544688926,0.0243232454028304,0.00286993568157051,0.0196628451844312,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,?
OTU447,0.00200139602279999,0,0,0.000667132007599996,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pyogenes
OTU56,0.0793628676795807,0.0267436973819336,0.00653109418917314,0.0375458864168958,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
OTU88,0.0414068071668977,0.00790701799821376,0.00598067879429132,0.0184315013198009,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,?
OTU1,4.3342458004046,1.50830961988604,1.29712409999185,2.37989317342749,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,?
OTU6,1.42561254311723,0.349717418571414,0.062537697856914,0.612622553181853,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,?
OTU702,2.25443560204703e-05,0,0,7.51478534015676e-06,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,?
OTU483,0.000290272820987501,0.000145083479818838,0,0.000145118766935446,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,?
OTU398,0.000740388112640984,1.55306030533166e-05,0,0.000251972905231433,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,?,?
OTU288,0.0049902354921813,0.000846371194716806,0.000338108955048563,0.00205823854731556,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,?
OTU689,0.000170408671572598,1.77304964539007e-05,0,6.2713056008833e-05,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,?
OTU296,0.00456176276986341,0.000580865135846359,7.85391714117416e-05,0.00174038902570717,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,?
OTU320,0.00128800224748971,0.000432079118485284,0.00027081265663532,0.000663631340870105,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,?,?
OTU437,0.000145926150825365,0.000847955360778076,5.00801282051282e-05,0.000347987213269523,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii
OTU542,0,0.000250673685529861,5.00801282051282e-05,0.000100251271244997,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,?,?
OTU375,0.000650791896889545,0.00077375108742339,0,0.000474847661437645,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Lactobacillus salivarius
OTU76,0.0388580582409888,0.0115557551057985,0.0317018808143263,0.0273718980537045,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella elegans
OTU207,0.002860812522175,0.00137196105950597,0.00129361440030319,0.00184212932732805,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva
OTU36,0.110418850148197,0.0335769717547817,0.0711784031405936,0.0717247416811908,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,?
OTU89,0.0515301718249069,0.00512633285808883,0.0199063416496365,0.0255209487775441,Bacteria,Firmicutes,Bacilli,Staphylococcales,Gemellaceae,Gemella,?
OTU39,0.0965680641044132,0.0413372174885529,0.140964464187444,0.0929565819268033,Bacteria,Firmicutes,Bacilli,Staphylococcales,Gemellaceae,Gemella,?
OTU332,0.0010085034590239,0.00020021199894154,0.000594232828293115,0.000600982762086186,Bacteria,Firmicutes,Bacilli,Staphylococcales,Gemellaceae,Gemella,?
OTU809,0,0,0,0,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,?,?
OTU800,0.000140356826851507,0,0,4.67856089505023e-05,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,?,?
OTU534,0.000396702949075297,0.000191868608376983,4.58915582478603e-05,0.00021148770523338,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,?,?
OTU478,0.00064435837702645,0.00013493027318378,0,0.00025976288340341,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas genomosp.
OTU209,0.00366082517536854,0.00263913236155127,0.00110124344216935,0.00246706699302972,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas sputigena
OTU297,0.00281134325103026,0.000256063532609827,5.32154492058067e-05,0.00104020741094863,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,?,?
OTU327,0.00121597413397881,0.000322751705933361,1.7648512230419e-05,0.000518791450714197,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Selenomonas,?
OTU387,0.00101052298110286,0.000286436740629548,0,0.000432319907244135,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Selenomonas,?
OTU193,0.0240442759577764,0.000362252503064401,0.00102914463570726,0.00847855769884934,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,?,?
OTU382,0.00145362337724376,7.67474433507934e-05,0.000110133547142096,0.000546834789245551,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,?,?
